	mHsm	mH1	mH2	mH3	mHp	R11	R12	R13	R21	R22	R23	R31	R32	R33	L1	L2	L3	L4	L5	L6	L7	L8	Tr	Ti	m11sq	m22sq	mssq	v	a1	a2	a3
11	125.09000000000000000000000000000000000000000000000000	1397.55668138607800000000000000000000000000000000000000	33026.84202670681000000000000000000000000000000000000000	33028.21570853256000000000000000000000000000000000000000	33030.66537419617000000000000000000000000000000000000000	0.00006189286707864159000000000000000000000000000000	-0.00008543441329816540000000000000000000000000000000	-0.99999999443511700000000000000000000000000000000000	0.99999999607163600000000000000000000000000000000000	0.00006345606644087010000000000000000000000000000000	0.00006188744584809369000000000000000000000000000000	0.00006345077876978351000000000000000000000000000000	-0.99999999433714400000000000000000000000000000000000	0.00008543834044043350000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	3.69207329126395755736211867770180106163024902343750	9.06517146726270794943047803826630115509033203125000	-6.83548266197581355640977562870830297470092773437500	-1.49667920762090034259017556905746459960937500000000	4.65681113520182776710498728789389133453369140625000	2.76668851447460184544979711063206195831298828125000	4.20427262953791824884319794364273548126220703125000	-273.69926632285614687134511768817901611328125000000000	-377.83489361565352737670764327049255371093750000000000	-7823.75405000000000000000000000000000000000000000000000	1090750071.05684447288513183593750000000000000000000000000000	1869312.77332786098122596740722656250000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.94384945575666100000000000000000000000000000000000	-1.57069082908872200000000000000000000000000000000000	0.62688341799889620000000000000000000000000000000000
12	125.09000000000000000000000000000000000000000000000000	1893.30444752692200000000000000000000000000000000000000	12801.44906915913000000000000000000000000000000000000000	12807.46495040132000000000000000000000000000000000000000	12800.35407337845000000000000000000000000000000000000000	0.00068140048256525980000000000000000000000000000000	-0.00073767947563775710000000000000000000000000000000	-0.99999949576106000000000000000000000000000000000000	0.00052349230186640520000000000000000000000000000000	0.99999959115533800000000000000000000000000000000000	-0.00073732283792121660000000000000000000000000000000	0.99999963082452800000000000000000000000000000000000	-0.00052298962576380340000000000000000000000000000000	0.00068178637350505080000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	3.74137147137419034947924956213682889938354492187500	1.33219421444989194469599169678986072540283203125000	3.46341039921743742979742819443345069885253906250000	2.54144456549158803682075813412666320800781250000000	7.67343198783113678018708014860749244689941406250000	9.47002963305748579614373738877475261688232421875000	-2.06982750637238410718055092729628086090087890625000	-444.02778235822211172489915043115615844726562500000000	480.23981726762963262444827705621719360351562500000000	-7823.75405000000000000000000000000000000000000000000000	163808682.85526946187019348144531250000000000000000000000000	3297707.36446483060717582702636718750000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.82503618021811900000000000000000000000000000000000	-1.56979209675874400000000000000000000000000000000000	-0.82451293909855800000000000000000000000000000000000
13	125.09000000000000000000000000000000000000000000000000	1246.85310297825400000000000000000000000000000000000000	76783.96953821526000000000000000000000000000000000000000	76784.06231735247000000000000000000000000000000000000000	76786.09983299704000000000000000000000000000000000000000	0.00001798419993582817000000000000000000000000000000	-0.00001278590764397828000000000000000000000000000000	-0.99999999975654500000000000000000000000000000000000	0.99999999531383700000000000000000000000000000000000	0.00009512590908711260000000000000000000000000000000	0.00001798298358484120000000000000000000000000000000	0.00009512567913529180000000000000000000000000000000	-0.99999999539379100000000000000000000000000000000000	0.00001278761834742954000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	1.86212530023033906445562024600803852081298828125000	10.25361719815055039362050592899322509765625000000000	-10.55774554609217119605091284029185771942138671875000	-0.23503603629201563762762816622853279113769531250000	1.03417099310027182923477084841579198837280273437500	5.45919649483272451107040978968143463134765625000000	0.35156737308935248620400670915842056274414062500000	430.52165243359809210232924669981002807617187500000000	-306.08108302739651662705000489950180053710937500000000	-7823.75405000000000000000000000000000000000000000000000	5895794319.32152462005615234375000000000000000000000000000000	1389166.04839219874702394008636474609375000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.61803866448461480000000000000000000000000000000000	-1.57077426073598200000000000000000000000000000000000	0.95266237490968000000000000000000000000000000000000
14	125.09000000000000000000000000000000000000000000000000	25733.86304298162000000000000000000000000000000000000000	36319.45950015854000000000000000000000000000000000000000	36322.57575090323000000000000000000000000000000000000000	36318.82744853588000000000000000000000000000000000000000	0.00014947589643781060000000000000000000000000000000	-0.00013651281505500630000000000000000000000000000000	-0.99999997951060400000000000000000000000000000000000	0.99999998707548900000000000000000000000000000000000	0.00005923170203203654000000000000000000000000000000	0.00014946781168202820000000000000000000000000000000	0.00005921129654642677000000000000000000000000000000	-0.99999998892792800000000000000000000000000000000000	0.00013652166700240370000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	7.17671549302936639946892682928591966629028320312500	-0.15803218542819763570150826126337051391601562500000	5.24817823986406750691458000801503658294677734375000	-3.73404577515952951216604560613632202148437500000000	2.89920945901492999041693110484629869461059570312500	0.99554858436134452404076000675559043884277343750000	1.14318417766978086547169368714094161987304687500000	398.77583098957711627008393406867980957031250000000000	-364.31808185586669424083083868026733398437500000000000	-7823.75405000000000000000000000000000000000000000000000	1319062017.51732802391052246093750000000000000000000000000000	662201556.91030371189117431640625000000000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.74010192066613440000000000000000000000000000000000	-1.57059389460199900000000000000000000000000000000000	0.83063518777670800000000000000000000000000000000000
15	125.09000000000000000000000000000000000000000000000000	3992.80487002864700000000000000000000000000000000000000	47244.03721585809000000000000000000000000000000000000000	47244.33569074294000000000000000000000000000000000000000	47240.95519268270000000000000000000000000000000000000000	0.00003674526121322623000000000000000000000000000000	-0.00000915059429521195000000000000000000000000000000	0.99999999928302600000000000000000000000000000000000	0.00002642111203604717000000000000000000000000000000	0.99999999960910500000000000000000000000000000000000	0.00000914962344753175000000000000000000000000000000	-0.99999999897585600000000000000000000000000000000000	0.00002642077581194169000000000000000000000000000000	0.00003674550296773976000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	1.40416273891769627368830697378143668174743652343750	2.20490750635860877082450315356254577636718750000000	10.07204949147546102494743536226451396942138671875000	0.46515481310984796436969190835952758789062500000000	7.51827701513323631843377370387315750122070312500000	4.92648437206194955706450855359435081481933593750000	2.17727012462794533576015965081751346588134765625000	-330.72345450244529274641536176204681396484375000000000	82.35831087814995044027455151081085205078125000000000	-7823.75405000000000000000000000000000000000000000000000	2231641012.23235559463500976562500000000000000000000000000000	15793162.02677260339260101318359375000000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.24406350980438860000000000000000000000000000000000	1.57075845929395600000000000000000000000000000000000	0.24403708886073790000000000000000000000000000000000
16	125.09000000000000000000000000000000000000000000000000	4313.22339829179000000000000000000000000000000000000000	8130.52206674978000000000000000000000000000000000000000	8131.67997068826000000000000000000000000000000000000000	8130.86932414449000000000000000000000000000000000000000	0.00000597179200376945400000000000000000000000000000	-0.00043141599516069570000000000000000000000000000000	0.99999990692228400000000000000000000000000000000000	0.99999999996104900000000000000000000000000000000000	0.00000650172230761553200000000000000000000000000000	-0.00000596898761211698500000000000000000000000000000	-0.00000649914658571569400000000000000000000000000000	0.99999990691897900000000000000000000000000000000000	0.00043141603397082520000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	1.75425544781362674484626040793955326080322265625000	4.33137725193440559223745367489755153656005859375000	0.12416584763887783537938958033919334411621093750000	-0.31045772070413590881798882037401199340820312500000	5.26281089984755823252271511591970920562744140625000	3.97000039487104317004195763729512691497802734375000	11.05949843852334169014284270815551280975341796875000	-1.15209757429556702845729887485504150390625000000000	83.26315747188414206902962177991867065429687500000000	-7823.75405000000000000000000000000000000000000000000000	65979743.00688654929399490356445312500000000000000000000000	18483566.04663979634642601013183593750000000000000000000000	246.21965079413740000000000000000000000000000000000000	-1.55695488305393300000000000000000000000000000000000	1.57036486945651200000000000000000000000000000000000	-0.01383492105994377000000000000000000000000000000000
17	125.09000000000000000000000000000000000000000000000000	2652.49322584496100000000000000000000000000000000000000	8407.92343035668000000000000000000000000000000000000000	8424.95089378794000000000000000000000000000000000000000	8410.51731052770000000000000000000000000000000000000000	0.00085893691960057700000000000000000000000000000000	0.00076145059792702470000000000000000000000000000000	-0.99999934120996100000000000000000000000000000000000	-0.99999962056346900000000000000000000000000000000000	0.00014591342594938440000000000000000000000000000000	-0.00085882605360914700000000000000000000000000000000	0.00014525937621094480000000000000000000000000000000	0.99999969945108500000000000000000000000000000000000	0.00076157563943346410000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	1.16724419062952300407687289407476782798767089843750	2.51561826100292762475874042138457298278808593750000	3.28725734593692919816021458245813846588134765625000	-4.72800341178770722194713016506284475326538085937500	8.79400359517189400548886624164879322052001953125000	5.19083201859183418491738848388195037841796875000000	1.24390916392545847202200093306601047515869140625000	222.06893219253538518387358635663986206054687500000000	-197.75131489142358987010084092617034912109375000000000	-7823.75405000000000000000000000000000000000000000000000	70660547.86350278556346893310546875000000000000000000000000	6878459.55081085488200187683105468750000000000000000000000	246.21965079413740000000000000000000000000000000000000	0.72530824181649400000000000000000000000000000000000	-1.56964846782120400000000000000000000000000000000000	-0.84534249862168700000000000000000000000000000000000
18	125.09000000000000000000000000000000000000000000000000	1288.57044801563000000000000000000000000000000000000000	6625.38862737596500000000000000000000000000000000000000	6638.79700852197200000000000000000000000000000000000000	6616.79838037676600000000000000000000000000000000000000	0.00249526186358428100000000000000000000000000000000	-0.00063548327755391220000000000000000000000000000000	0.99999668490912300000000000000000000000000000000000	0.00037815043016072770000000000000000000000000000000	0.99999972717955300000000000000000000000000000000000	0.00063454162339715000000000000000000000000000000000	-0.99999681533017100000000000000000000000000000000000	0.00037656582904366240000000000000000000000000000000	0.00249550149110059200000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	5.73517242948807393077004235237836837768554687500000	2.88590498850294352450873702764511108398437500000000	6.68178704431122838514056638814508914947509765625000	2.92959623892321019411610905081033706665039062500000	5.34308808758619591117167146876454353332519531250000	10.92656050908246356812014710158109664916992187500000	-4.14853913769183435533705051057040691375732421875000	-429.82662719961285802128259092569351196289062500000000	109.00812949301484877651091665029525756835937500000000	-7823.75405000000000000000000000000000000000000000000000	43694543.08653174340724945068359375000000000000000000000000	1329488.39644601196050643920898437500000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.24937472688270560000000000000000000000000000000000	1.56822141215221000000000000000000000000000000000000	0.24899736811866170000000000000000000000000000000000
19	125.09000000000000000000000000000000000000000000000000	9348.66831007585000000000000000000000000000000000000000	29012.04991837576000000000000000000000000000000000000000	29016.73641965842000000000000000000000000000000000000000	29013.95296616465000000000000000000000000000000000000000	0.00013670117998191650000000000000000000000000000000	-0.00014019946444909570000000000000000000000000000000	0.99999998082844900000000000000000000000000000000000	0.00005317749612827223000000000000000000000000000000	0.99999998875915100000000000000000000000000000000000	0.00014019219613436740000000000000000000000000000000	-0.99999998924247100000000000000000000000000000000000	0.00005315833067043307000000000000000000000000000000	0.00013670863390175720000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	0.50865254429704975791537435725331306457519531250000	4.84801241434941942998193553648889064788818359375000	0.84241295857308529093643301166594028472900390625000	4.48588320361312753448146395385265350341796875000000	9.14415936708783050335114239715039730072021484375000	-1.22827083520758861823196639306843280792236328125000	5.90715768929035078826927929185330867767333984375000	-418.93923966248553369950968772172927856445312500000000	429.50535308807752699067350476980209350585937500000000	-7823.75405000000000000000000000000000000000000000000000	841662513.48826646804809570312500000000000000000000000000000	87434859.51622147858142852783203125000000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.79803120718928710000000000000000000000000000000000	1.57060051284483800000000000000000000000000000000000	0.79797803927550600000000000000000000000000000000000
20	125.09000000000000000000000000000000000000000000000000	7951.70570828958600000000000000000000000000000000000000	14091.80436757531000000000000000000000000000000000000000	14101.59065848428000000000000000000000000000000000000000	14091.73877908768000000000000000000000000000000000000000	0.00084427717198471200000000000000000000000000000000	-0.00049197739263248530000000000000000000000000000000	-0.99999952257703700000000000000000000000000000000000	0.99999962283870400000000000000000000000000000000000	0.00020417631599423110000000000000000000000000000000	0.00084417680645385200000000000000000000000000000000	0.00020376090261091790000000000000000000000000000000	-0.99999985813512800000000000000000000000000000000000	0.00049214958848030830000000000000000000000000000000	0.25810698810286970000000000000000000000000000000000	6.54413585055854696292954031378030776977539062500000	-0.50024237773921242933283792808651924133300781250000	4.60998871823940703507105354219675064086914062500000	-4.55218829174902950285286351572722196578979492187500	2.42340475935652932548691751435399055480957031250000	8.44595183284934591938508674502372741699218750000000	1.99811072317260851605169591493904590606689453125000	464.10722900643668253906071186065673828125000000000000	-270.99610118843656891840510070323944091796875000000000	-7823.75405000000000000000000000000000000000000000000000	198592265.19412088394165039062500000000000000000000000000000	62973738.79212687909603118896484375000000000000000000000000	246.21965079413740000000000000000000000000000000000000	-0.52761688556722630000000000000000000000000000000000	-1.56981916457597800000000000000000000000000000000000	1.04297547235686400000000000000000000000000000000000
