omega_{CB}	omega_1	omega_2	omega_{CP}	omega_S	Veff(v,T)	dVeff(v,T)_w0	dVeff(v,T)_w1	dVeff(v,T)_w2	dVeff(v,T)_w3	dVeff(v,T)_w4	dVeff(v,T)o6_w0	dVeff(v,T)o6_w1	dVeff(v,T)o6_w2	dVeff(v,T)o6_w3	dVeff(v,T)o6_w4	dVeff(v,T)o8_w0	dVeff(v,T)o8_w1	dVeff(v,T)o8_w2	dVeff(v,T)o8_w3	dVeff(v,T)o8_w4	d2Veff(v,T)_w0_w0	d2Veff(v,T)_w0_w1	d2Veff(v,T)_w0_w2	d2Veff(v,T)_w0_w3	d2Veff(v,T)_w0_w4	d2Veff(v,T)_w1_w0	d2Veff(v,T)_w1_w1	d2Veff(v,T)_w1_w2	d2Veff(v,T)_w1_w3	d2Veff(v,T)_w1_w4	d2Veff(v,T)_w2_w0	d2Veff(v,T)_w2_w1	d2Veff(v,T)_w2_w2	d2Veff(v,T)_w2_w3	d2Veff(v,T)_w2_w4	d2Veff(v,T)_w3_w0	d2Veff(v,T)_w3_w1	d2Veff(v,T)_w3_w2	d2Veff(v,T)_w3_w3	d2Veff(v,T)_w3_w4	d2Veff(v,T)_w4_w0	d2Veff(v,T)_w4_w1	d2Veff(v,T)_w4_w2	d2Veff(v,T)_w4_w3	d2Veff(v,T)_w4_w4	T
0	80	0	0	0	189048645015262.8	0.02604166666666666	-409948.0468749999	0	0	-0.07812499999999999	0.5729166666666667	-368948.0729166667	0.625	0.2604166666666667	-0.8854166666666667	-0.5059523809523809	-327950.2083333333	-0.5654761904761905	0.9226190476190476	-1.011904761904762	69794826.56249999	0	0	0	0	0	-3708.593749999999	0	0	0	0	0	69811649.99999999	-1.5625	-56.24999999999999	0	0	-1.5625	69790074.99999999	3.125	0	0	-56.24999999999999	3.125	46185345.31249999	100
0	82.5	0	0	0	189048643978965.1	0.07812499999999999	-419030.3906249999	-0.1041666666666667	-0.07812499999999999	-0.1041666666666667	0.4166666666666667	-377115.8854166667	-1.041666666666667	-0.05208333333333334	0.2604166666666667	-0.2380952380952381	-335210.3720238095	-0.6398809523809523	0.1785714285714286	1.19047619047619	69796889.06249999	0	0	0	0	0	-3565.624999999999	0	0	0	0	0	69814778.12499999	0	-57.81249999999999	0	0	0	69791842.18749999	0	0	0	-57.81249999999999	0	46184103.12499999	100
0	85	0	0	0	189048642920403.5	0.05208333333333333	-427757.2656249999	-0.02604166666666666	-0.2083333333333333	0.05208333333333333	0.2083333333333333	-384969.6875	-0.625	-3.802083333333333	0.625	1.220238095238095	-342190.2529761905	0.9375	-2.916666666666667	0.2678571428571428	69799026.56249999	0	0	0	0	0	-3417.96875	0	0	0	0	0	69818034.37499999	-12.5	-51.56249999999999	0	0	-12.5	69793660.93749999	-14.0625	0	0	-51.56249999999999	-14.0625	46182826.56249999	100
0	87.5	0	0	0	189048641840486.4	-0.07812499999999999	-436113.4895833333	0.02604166666666666	0.02604166666666666	-0.05208333333333333	-0.5729166666666667	-392495.6770833334	0.6770833333333334	-0.46875	-1.041666666666667	0.3422619047619048	-348883.3333333333	-0.550595238095238	-1.19047619047619	0.4166666666666666	69801224.99999999	0	0	0	0	0	-3266.40625	0	0	0	0	0	69821356.24999999	6.249999999999999	-60.93749999999999	0	0	6.249999999999999	69795543.74999999	-1.5625	0	0	-60.93749999999999	-1.5625	46181514.06249999	100
0	90	0	0	0	189048640740150.3	0.07812499999999999	-444090.3385416666	-0.05208333333333333	0.07812499999999999	0.05208333333333333	-0.5729166666666667	-399693.1770833334	-1.041666666666667	-4.270833333333334	0.5208333333333334	-0.6547619047619048	-355283.2738095238	0.550595238095238	-2.485119047619047	-1.220238095238095	69803489.06249999	0	0	0	0	0	-3112.5	0	0	0	0	0	69824781.24999999	-4.687499999999999	-53.12499999999999	0	0	-4.687499999999999	69797476.56249999	-9.374999999999998	0	0	-53.12499999999999	-9.374999999999998	46180162.49999999	100
0	92.5	0	0	0	189048639620360.9	0.02604166666666666	-451675.3124999999	-0.05208333333333333	0.02604166666666666	0.05208333333333333	0.4166666666666667	-406505.0520833334	0.3645833333333334	0.8854166666666667	0.9895833333333334	0.2678571428571428	-361338.5863095238	0.2976190476190476	0	-1.071428571428571	69805795.31249999	0	0	0	0	0	-2958.59375	0	-0.7812499999999999	0	0	0	69828315.62499999	4.687499999999999	-59.37499999999999	0	-0.7812499999999999	4.687499999999999	69799446.09374999	4.687499999999999	0	0	-59.37499999999999	4.687499999999999	46178759.37499999	100
0	95	0	0	0	189048638482112.5	0	-458856.1458333333	-0.05208333333333333	0.07812499999999999	0.07812499999999999	-0.6770833333333334	-412976.9791666667	0	-0.3125	-0.15625	0.625	-367093.9880952381	1.160714285714286	0.4464285714285714	0.9970238095238095	69808198.43749999	0	0	0	0	0	-2795.3125	0	0	0	0	0	69831932.81249999	-6.249999999999999	-59.37499999999999	0	0	-6.249999999999999	69801490.62499999	-10.9375	0	0	-59.37499999999999	-10.9375	46177328.12499999	100
0	97.5	0	0	0	189048637326428.3	-0.02604166666666666	-465621.1458333333	0.07812499999999999	0.05208333333333333	0.1041666666666667	0	-419049.6875	0.15625	-0.3125	-0.3645833333333334	-0.2232142857142857	-372486.5476190476	0.08928571428571429	-1.160714285714286	-0.5059523809523809	69810656.24999999	0	0	0	0	0	-2624.21875	0	0	0	0	0	69835662.49999999	-3.125	-60.93749999999999	0	0	-3.125	69803598.43749999	-1.5625	0	0	-60.93749999999999	-1.5625	46175864.06249999	100
0	100	0	0	0	189048636154360.2	0.05208333333333333	-471960.9635416666	0.1041666666666667	0.05208333333333333	0.1041666666666667	0.46875	-424772.6041666667	0.2604166666666667	1.770833333333333	0.5729166666666667	0.5357142857142857	-377577.1279761905	-0.1934523809523809	4.002976190476191	-0.2380952380952381	69813167.18749999	0	0	0	0	0	-2452.34375	0	1.5625	0	0	0	69839482.81249999	9.374999999999998	-54.68749999999999	0	1.5625	9.374999999999998	69805742.18749999	9.374999999999998	0	0	-54.68749999999999	9.374999999999998	46174357.81249999	100
0	102.5	0	0	0	189048634966988.2	-0.02604166666666666	-477862.2916666666	-0.1041666666666667	-0.02604166666666666	0.05208333333333333	-0.1041666666666667	-430079.8958333334	1.041666666666667	-1.197916666666667	0.625	0.05952380952380952	-382294.8511904762	0.8779761904761905	-0.3571428571428572	-0.6845238095238095	69815751.56249999	0	0	0	0	0	-2267.96875	0	0	0	0	0	69843409.37499999	-1.5625	-71.87499999999999	0	0	-1.5625	69807964.06249999	-17.1875	0	0	-71.87499999999999	-17.1875	46172818.74999999	100
0	105	0	0	0	189048633765421.2	0.05208333333333333	-483315.3124999999	-0.02604166666666666	-0.02604166666666666	-0.05208333333333333	-0.5208333333333334	-434979.1145833334	-0.15625	-0.5729166666666667	0.6770833333333334	-0.3571428571428572	-386648.0505952381	0.02976190476190476	-0.9821428571428571	-1.220238095238095	69818393.74999999	0	0	0	0	0	-2087.5	0	0	0	0	0	69847414.06249999	-1.5625	-76.56249999999999	0	0	-1.5625	69810201.56249999	-17.1875	0	0	-76.56249999999999	-17.1875	46171224.99999999	100
0	107.5	0	0	0	189048632550795.7	-0.07812499999999999	-488307.6822916666	-0.07812499999999999	-0.02604166666666666	-0.02604166666666666	0.15625	-439474.375	0.15625	-0.5208333333333334	0.4166666666666667	0.4761904761904762	-390643.6309523809	0.04464285714285714	0.550595238095238	-0.05952380952380952	69821096.87499999	0	0	0	0	0	-1906.25	0	0	0	0	0	69851521.87499999	6.249999999999999	-74.99999999999999	0	0	6.249999999999999	69812524.99999999	-3.125	0	0	-74.99999999999999	-3.125	46169612.49999999	100
0	110	0	0	0	189048631324276.7	-0.07812499999999999	-492829.0364583333	0.02604166666666666	-0.05208333333333333	0.05208333333333333	-0.3125	-443546.1979166667	-0.15625	0.5208333333333334	0.3125	1.160714285714286	-394264.1964285714	0.9523809523809523	1.041666666666667	-1.041666666666667	69823871.87499999	0	0	0	0	0	-1716.40625	0	0	0	0	0	69855740.62499999	3.125	-64.06249999999999	0	0	3.125	69814898.43749999	-4.687499999999999	0	0	-64.06249999999999	-4.687499999999999	46167942.18749999	100
0	112.5	0	0	0	189048630087056.8	0.05208333333333333	-496867.0052083333	0.07812499999999999	-0.05208333333333333	0.02604166666666666	-0.05208333333333334	-447190.0520833334	0.3125	-0.3645833333333334	0.625	1.175595238095238	-397503.6607142857	0.5654761904761905	0.2232142857142857	0.02976190476190476	69826710.93749999	0	0	0	0	0	-1517.1875	0	0	0	0	0	69860049.99999999	-1.5625	-82.81249999999999	0	0	-1.5625	69817328.90624999	-7.812499999999998	0	0	-82.81249999999999	-7.812499999999998	46166246.87499999	100
0	115	0	0	0	189048628840356.4	-0.02604166666666666	-500410.7552083333	-0.1041666666666667	-0.07812499999999999	-0.07812499999999999	-0.5729166666666667	-450368.0729166667	-0.3645833333333334	-0.5729166666666667	0.05208333333333334	-0.6994047619047619	-400328.9583333333	-0.2232142857142857	-0.3571428571428572	-1.130952380952381	69829604.68749999	0	0	0	0	0	-1319.53125	0	0	0	0	0	69864449.99999999	-3.125	-71.87499999999999	0	0	-3.125	69819801.56249999	-6.249999999999999	0	0	-71.87499999999999	-6.249999999999999	46164514.06249999	100
0	117.5	0	0	0	189048627585422.5	0.07812499999999999	-503451.5104166666	0.02604166666666666	0	0.02604166666666666	0.2604166666666667	-453111.6145833334	-0.9895833333333334	-0.3645833333333334	-0.1041666666666667	0.5654761904761905	-402767.9761904762	-0.863095238095238	1.026785714285714	0.9970238095238095	69832568.74999999	0	0	0	0	0	-1119.53125	0	0	0	0	0	69868953.12499999	6.249999999999999	-68.74999999999999	0	0	6.249999999999999	69822339.06249999	-14.0625	0	0	-68.74999999999999	-14.0625	46162740.62499999	100
